"","x for phy_id","y for phy_id","model"
"1",0.210641332373541,0.000183286819616537,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2",0.369709455225987,0.000964190715895663,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"3",0.707185483053794,0.00440199632267628,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"4",1.57515772152295,0.0159991546477396,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"5",2.31897044674009,0.0236767879797572,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"6",3.27496736724506,0.02957946021395,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"7",4.8898876342527,0.0329502107461764,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"8",6.48543051911808,0.0322602961475312,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"9",8.16395638203866,0.0298844591857404,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"10",10.0080754585532,0.0267013006867413,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"11",12.0963286118534,0.0231194133841064,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"12",14.5300289322476,0.0195353319699136,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"13",15.9207671337351,0.0178163378180388,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"14",17.4449150303104,0.0161827205468034,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"15",19.1149267427311,0.0146544541621527,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"16",20.9464390418959,0.0132424325430907,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"17",21.731890421889,0.0127078147663298,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"18",22.5507937261984,0.0121888234153178,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"19",22.9733082037811,0.0119349982265802,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"20",23.4048217153293,0.0116848571528926,"Phylogenetic+Spatial: local+L1 speakers (linear)"
